location,date,time.real,time.second,time.minute,CO2.ppm
laboratory,2019-08-14,14:55:35.064,13320,,260
laboratory,2019-08-14,14:56:05.064,13350,,280
laboratory,2019-08-14,14:56:35.064,13380,,280
laboratory,2019-08-14,14:57:05.064,13410,,310
laboratory,2019-08-14,14:57:35.064,13440,,300
laboratory,2019-08-14,14:58:05.064,13470,,300
laboratory,2019-08-14,14:58:35.064,13500,,290
laboratory,2019-08-14,14:59:05.064,13530,,290
laboratory,2019-08-14,14:59:35.064,13560,,230
laboratory,2019-08-14,15:00:05.064,13590,,240
laboratory,2019-08-14,15:00:35.064,13620,,240
laboratory,2019-08-14,15:01:05.064,13650,,240
laboratory,2019-08-14,15:01:35.064,13680,,280
laboratory,2019-08-14,15:02:05.064,13710,,290
laboratory,2019-08-14,15:02:35.064,13740,,270
laboratory,2019-08-14,15:03:05.064,13770,,250
laboratory,2019-08-14,15:03:35.064,13800,,240
laboratory,2019-08-14,15:04:05.064,13830,,230
laboratory,2019-08-14,15:04:35.064,13860,,240
laboratory,2019-08-14,15:05:05.064,13890,,240
laboratory,2019-08-14,15:05:35.064,13920,,240
laboratory,2019-08-14,15:06:05.064,13950,,250
laboratory,2019-08-14,15:06:05.064,13980,,250
laboratory,2019-08-14,15:06:35.064,14010,,270
laboratory,2019-08-14,15:07:05.064,14040,,230
laboratory,2019-08-14,15:07:35.064,14070,,270
laboratory,2019-08-14,15:08:05.064,14100,,200
laboratory,2019-08-14,15:08:35.064,14130,,200
laboratory,2019-08-14,15:09:05.064,14160,,270
laboratory,2019-08-14,15:09:35.064,14190,,260
laboratory,2019-08-14,15:10:05.064,14220,,250
laboratory,2019-08-14,15:10:35.064,14250,,290
laboratory,2019-08-14,15:11:05.064,14280,,260
laboratory,2019-08-14,15:11:35.064,14310,,260
laboratory,2019-08-14,15:12:05.064,14340,,250
laboratory,2019-08-14,15:12:35.064,14370,,240
laboratory,2019-08-14,15:13:05.064,14400,,250
laboratory,2019-08-14,15:13:35.064,14430,,260
laboratory,2019-08-14,15:14:05.064,14460,,260
laboratory,2019-08-14,15:14:35.064,14490,,280
laboratory,2019-08-14,15:15:05.064,14520,,290
laboratory,2019-08-14,15:15:35.064,14550,,280
laboratory,2019-08-14,15:16:05.065,14580,,270
laboratory,2019-08-14,15:16:35.064,14610,,280
laboratory,2019-08-14,15:17:05.064,14640,,280
laboratory,2019-08-14,15:17:35.064,14670,,280
laboratory,2019-08-14,15:18:05.064,14700,,280
laboratory,2019-08-14,15:18:35.064,14730,,290
laboratory,2019-08-14,15:19:05.064,14760,,280
laboratory,2019-08-14,15:19:35.064,14790,,290
laboratory,2019-08-14,15:20:05.064,14820,,290
laboratory,2019-08-14,15:20:35.064,14850,,260
laboratory,2019-08-14,15:21:05.064,14880,,260
laboratory,2019-08-14,15:21:35.064,14910,,260
laboratory,2019-08-14,15:22:05.064,14940,,230
laboratory,2019-08-14,15:22:35.064,14970,,250
laboratory,2019-08-14,15:23:05.064,15000,,230
laboratory,2019-08-14,15:23:35.064,15030,,230
laboratory,2019-08-14,15:24:05.064,15060,,230
laboratory,2019-08-14,15:24:35.064,15090,,240
laboratory,2019-08-14,15:25:05.064,15120,,280
laboratory,2019-08-14,15:25:35.064,15150,,310
laboratory,2019-08-14,15:26:05.064,15180,,310
laboratory,2019-08-14,15:26:35.064,15210,,290
laboratory,2019-08-14,15:27:05.064,15240,,310
laboratory,2019-08-14,15:27:35.064,15270,,260
laboratory,2019-08-14,15:28:05.064,15300,,280
laboratory,2019-08-14,15:28:35.064,15330,,240
laboratory,2019-08-14,15:29:05.064,15360,,260
laboratory,2019-08-14,15:29:35.064,15390,,240
laboratory,2019-08-14,15:30:05.064,15420,,280
laboratory,2019-08-14,15:30:35.064,15450,,260
laboratory,2019-08-14,15:31:05.064,15480,,270
laboratory,2019-08-14,15:31:35.064,15510,,260
laboratory,2019-08-14,15:31:35.064,15540,,260
laboratory,2019-08-14,15:32:05.064,15570,,260
laboratory,2019-08-14,15:32:35.064,15600,,230
laboratory,2019-08-14,15:33:05.064,15630,,250
laboratory,2019-08-14,15:33:35.064,15660,,230
laboratory,2019-08-14,15:34:05.064,15690,,230
laboratory,2019-08-14,15:34:35.064,15720,,230
laboratory,2019-08-14,15:35:05.064,15750,,230
laboratory,2019-08-14,15:35:35.064,15780,,230
laboratory,2019-08-14,15:36:05.064,15810,,260
laboratory,2019-08-14,15:36:35.064,15840,,250
laboratory,2019-08-14,15:37:05.064,15870,,240
laboratory,2019-08-14,15:37:35.064,15900,,250
laboratory,2019-08-14,15:38:05.064,15930,,260
laboratory,2019-08-14,15:38:35.064,15960,,270
laboratory,2019-08-14,15:39:05.064,15990,,280
laboratory,2019-08-14,15:39:35.064,16020,,300
laboratory,2019-08-14,15:40:05.064,16050,,290
laboratory,2019-08-14,15:40:35.064,16080,,310
laboratory,2019-08-14,15:41:05.064,16110,,290
laboratory,2019-08-14,15:41:35.064,16140,,260
laboratory,2019-08-14,15:42:05.064,16170,,260
laboratory,2019-08-14,15:42:35.064,16200,,270
laboratory,2019-08-14,15:43:05.064,16230,,280
laboratory,2019-08-14,15:43:35.064,16260,,300
laboratory,2019-08-14,15:44:05.064,16290,,290
laboratory,2019-08-14,15:44:35.064,16320,,280
laboratory,2019-08-14,15:45:05.064,16350,,250
laboratory,2019-08-14,15:45:35.064,16380,,240
laboratory,2019-08-14,15:46:05.064,16410,,270
laboratory,2019-08-14,15:46:35.064,16440,,260
laboratory,2019-08-14,15:47:05.064,16470,,260
laboratory,2019-08-14,15:47:35.064,16500,,290
laboratory,2019-08-14,15:48:05.064,16530,,300
laboratory,2019-08-14,15:48:35.064,16560,,280
laboratory,2019-08-14,15:49:05.064,16590,,280
laboratory,2019-08-14,15:49:35.064,16620,,270
laboratory,2019-08-14,15:49:48.652,16650,,270
outside,2019-08-14,10:28:57.890,0,,330
outside,2019-08-14,10:29:27.890,30,,350
outside,2019-08-14,10:29:57.890,60,,360
outside,2019-08-14,10:30:27.890,90,,370
outside,2019-08-14,10:30:57.890,120,,380
outside,2019-08-14,10:31:27.890,150,,370
outside,2019-08-14,10:31:57.890,180,,380
outside,2019-08-14,10:32:27.890,210,,370
outside,2019-08-14,10:32:57.890,240,,360
outside,2019-08-14,10:33:27.890,270,,370
outside,2019-08-14,10:33:57.890,300,,370
outside,2019-08-14,10:34:27.890,330,,390
outside,2019-08-14,10:34:57.890,360,,380
outside,2019-08-14,10:35:27.890,390,,340
outside,2019-08-14,10:35:57.890,420,,370
outside,2019-08-14,10:36:27.890,450,,380
outside,2019-08-14,10:36:57.890,480,,380
outside,2019-08-14,10:37:27.890,510,,370
outside,2019-08-14,10:37:57.890,540,,360
outside,2019-08-14,10:38:27.890,570,,340
outside,2019-08-14,10:38:57.890,600,,330
outside,2019-08-14,10:39:27.890,630,,310
outside,2019-08-14,10:39:57.890,660,,310
outside,2019-08-14,10:40:27.890,690,,320
outside,2019-08-14,10:40:57.890,720,,320
outside,2019-08-14,10:41:27.890,750,,310
outside,2019-08-14,10:41:57.890,780,,330
outside,2019-08-14,10:42:27.890,810,,330
outside,2019-08-14,10:42:57.890,840,,320
outside,2019-08-14,10:43:27.890,870,,330
outside,2019-08-14,10:43:57.890,900,,310
outside,2019-08-14,10:44:27.890,930,,340
outside,2019-08-14,10:44:57.890,960,,320
outside,2019-08-14,10:45:27.890,990,,280
outside,2019-08-14,10:45:57.890,1020,,270
outside,2019-08-14,10:46:27.890,1050,,280
outside,2019-08-14,10:46:57.890,1080,,290
outside,2019-08-14,10:47:27.890,1110,,300
outside,2019-08-14,10:47:57.890,1140,,280
outside,2019-08-14,10:48:27.890,1170,,270
outside,2019-08-14,10:48:57.890,1200,,260
outside,2019-08-14,10:49:27.890,1230,,260
outside,2019-08-14,10:49:57.890,1260,,270
outside,2019-08-14,10:50:27.890,1290,,280
outside,2019-08-14,10:50:57.890,1320,,280
outside,2019-08-14,10:51:27.890,1350,,280
outside,2019-08-14,10:51:57.890,1380,,280
outside,2019-08-14,10:52:27.890,1410,,280
outside,2019-08-14,10:52:57.890,1440,,270
outside,2019-08-14,10:53:27.890,1470,,270
outside,2019-08-14,10:53:27.890,1500,,270
outside,2019-08-14,10:53:57.890,1530,,290
outside,2019-08-14,10:54:27.890,1560,,290
outside,2019-08-14,10:54:34.423,1590,,290
laboratory,2019-08-19,8:03:16.387,0,,230
laboratory,2019-08-19,8:03:46.377,30,,250
laboratory,2019-08-19,8:04:16.377,60,,270
laboratory,2019-08-19,8:04:46.385,90,,260
laboratory,2019-08-19,8:05:16.376,120,,260
laboratory,2019-08-19,8:05:46.376,150,,280
laboratory,2019-08-19,8:06:16.379,180,,280
laboratory,2019-08-19,8:06:46.376,210,,290
laboratory,2019-08-19,8:07:16.376,240,,320
laboratory,2019-08-19,8:07:46.376,270,,300
laboratory,2019-08-19,8:08:16.376,300,,310
laboratory,2019-08-19,8:08:46.376,330,,300
laboratory,2019-08-19,8:09:16.376,360,,300
laboratory,2019-08-19,8:09:46.376,390,,320
laboratory,2019-08-19,8:10:16.376,420,,320
laboratory,2019-08-19,8:10:46.376,450,,320
laboratory,2019-08-19,8:11:16.381,480,,310
laboratory,2019-08-19,8:11:46.376,510,,290
laboratory,2019-08-19,8:12:16.376,540,,290
laboratory,2019-08-19,8:12:46.376,570,,280
laboratory,2019-08-19,8:13:16.376,600,,280
laboratory,2019-08-19,8:13:46.376,630,,290
laboratory,2019-08-19,8:14:16.380,660,,270
laboratory,2019-08-19,8:14:46.376,690,,290
laboratory,2019-08-19,8:15:16.376,720,,240
laboratory,2019-08-19,8:15:46.376,750,,270
laboratory,2019-08-19,8:16:16.376,780,,280
laboratory,2019-08-19,8:16:46.376,810,,320
laboratory,2019-08-19,8:17:16.378,840,,290
laboratory,2019-08-19,8:17:46.376,870,,340
laboratory,2019-08-19,8:18:16.376,900,,330
laboratory,2019-08-19,8:18:46.376,930,,350
laboratory,2019-08-19,8:19:16.376,960,,350
laboratory,2019-08-19,8:19:46.376,990,,340
laboratory,2019-08-19,8:20:16.376,1020,,320
laboratory,2019-08-19,8:20:46.376,1050,,300
laboratory,2019-08-19,8:21:16.376,1080,,320
laboratory,2019-08-19,8:21:46.376,1110,,280
laboratory,2019-08-19,8:22:16.377,1140,,320
laboratory,2019-08-19,8:22:46.376,1170,,320
laboratory,2019-08-19,8:23:16.376,1200,,340
laboratory,2019-08-19,8:23:46.376,1230,,370
laboratory,2019-08-19,8:24:16.376,1260,,370
laboratory,2019-08-19,8:24:46.376,1290,,360
laboratory,2019-08-19,8:25:16.376,1320,,330
laboratory,2019-08-19,8:25:46.377,1350,,340
laboratory,2019-08-19,8:26:16.376,1380,,320
laboratory,2019-08-19,8:26:46.376,1410,,300
laboratory,2019-08-19,8:27:16.376,1440,,320
laboratory,2019-08-19,8:27:46.376,1470,,300
laboratory,2019-08-19,8:27:46.376,1500,,300
laboratory,2019-08-19,8:28:16.381,1530,,320
laboratory,2019-08-19,8:28:46.376,1560,,310
laboratory,2019-08-19,8:29:16.376,1590,,330
laboratory,2019-08-19,8:29:46.376,1620,,320
laboratory,2019-08-19,8:30:16.376,1650,,320
laboratory,2019-08-19,8:30:46.376,1680,,300
laboratory,2019-08-19,8:31:16.376,1710,,290
laboratory,2019-08-19,8:31:46.376,1740,,280
laboratory,2019-08-19,8:32:16.378,1770,,250
laboratory,2019-08-19,8:32:46.376,1800,,290
laboratory,2019-08-19,8:33:16.376,1830,,270
laboratory,2019-08-19,8:33:46.376,1860,,290
laboratory,2019-08-19,8:34:16.376,1890,,290
laboratory,2019-08-19,8:34:46.376,1920,,300
laboratory,2019-08-19,8:35:16.376,1950,,310
laboratory,2019-08-19,8:35:46.376,1980,,310
laboratory,2019-08-19,8:36:16.376,2010,,300
laboratory,2019-08-19,8:36:46.376,2040,,300
laboratory,2019-08-19,8:37:16.376,2070,,300
laboratory,2019-08-19,8:37:46.376,2100,,290
laboratory,2019-08-19,8:38:16.376,2130,,290
laboratory,2019-08-19,8:38:46.376,2160,,300
laboratory,2019-08-19,8:39:16.376,2190,,300
laboratory,2019-08-19,8:39:46.376,2220,,270
laboratory,2019-08-19,8:40:16.376,2250,,250
laboratory,2019-08-19,8:40:46.376,2280,,250
laboratory,2019-08-19,8:41:16.376,2310,,260
laboratory,2019-08-19,8:41:46.376,2340,,270
laboratory,2019-08-19,8:42:16.381,2370,,280
laboratory,2019-08-19,8:42:46.376,2400,,270
laboratory,2019-08-19,8:43:16.376,2430,,280
laboratory,2019-08-19,8:43:46.376,2460,,290
laboratory,2019-08-19,8:44:16.376,2490,,300
laboratory,2019-08-19,8:44:46.376,2520,,320
laboratory,2019-08-19,8:45:16.376,2550,,300
laboratory,2019-08-19,8:45:46.376,2580,,300
laboratory,2019-08-19,8:46:16.378,2610,,300
laboratory,2019-08-19,8:46:46.376,2640,,300
laboratory,2019-08-19,8:47:16.376,2670,,300
laboratory,2019-08-19,8:47:46.376,2700,,310
laboratory,2019-08-19,8:48:16.376,2730,,310
laboratory,2019-08-19,8:48:46.376,2760,,310
laboratory,2019-08-19,8:49:16.376,2790,,320
laboratory,2019-08-19,8:49:46.376,2820,,300
laboratory,2019-08-19,8:50:16.376,2850,,310
laboratory,2019-08-19,8:50:46.376,2880,,320
laboratory,2019-08-19,8:51:16.376,2910,,310
laboratory,2019-08-19,8:51:46.376,2940,,310
laboratory,2019-08-19,8:52:16.376,2970,,300
laboratory,2019-08-19,8:52:46.376,3000,,310
laboratory,2019-08-19,8:53:16.376,3030,,310
laboratory,2019-08-19,8:53:16.376,3060,,310
laboratory,2019-08-19,8:53:46.376,3090,,310
laboratory,2019-08-19,8:54:16.376,3120,,320
laboratory,2019-08-19,8:54:46.376,3150,,300
laboratory,2019-08-19,8:55:16.376,3180,,320
laboratory,2019-08-19,8:55:46.376,3210,,340
laboratory,2019-08-19,8:56:16.376,3240,,360
laboratory,2019-08-19,8:56:46.376,3270,,330
laboratory,2019-08-19,8:57:16.376,3300,,320
laboratory,2019-08-19,8:57:46.376,3330,,300
laboratory,2019-08-19,8:58:16.376,3360,,280
laboratory,2019-08-19,8:58:46.376,3390,,290
laboratory,2019-08-19,8:59:16.376,3420,,290
laboratory,2019-08-19,8:59:46.376,3450,,300
laboratory,2019-08-19,9:00:16.376,3480,,290
laboratory,2019-08-19,9:00:46.377,3510,,280
laboratory,2019-08-19,9:01:16.376,3540,,300
laboratory,2019-08-19,9:01:46.376,3570,,300
laboratory,2019-08-19,9:02:16.376,3600,,320
laboratory,2019-08-19,9:02:46.376,3630,,300
laboratory,2019-08-19,9:03:16.377,3660,,280
laboratory,2019-08-19,9:03:46.376,3690,,290
laboratory,2019-08-19,9:04:16.376,3720,,310
laboratory,2019-08-19,9:04:46.376,3750,,300
laboratory,2019-08-19,9:05:16.376,3780,,310
laboratory,2019-08-19,9:05:46.376,3810,,290
laboratory,2019-08-19,9:06:16.376,3840,,300
laboratory,2019-08-19,9:06:46.376,3870,,300
laboratory,2019-08-19,9:07:16.377,3900,,320
laboratory,2019-08-19,9:07:46.376,3930,,330
laboratory,2019-08-19,9:08:16.376,3960,,320
laboratory,2019-08-19,9:08:46.376,3990,,320
laboratory,2019-08-19,9:09:16.376,4020,,320
laboratory,2019-08-19,9:09:46.376,4050,,310
laboratory,2019-08-19,9:10:16.376,4080,,290
laboratory,2019-08-19,9:10:46.377,4110,,310
laboratory,2019-08-19,9:11:16.376,4140,,310
laboratory,2019-08-19,9:11:46.376,4170,,300
laboratory,2019-08-19,9:12:16.376,4200,,300
laboratory,2019-08-19,9:12:46.376,4230,,290
laboratory,2019-08-19,9:13:16.376,4260,,270
laboratory,2019-08-19,9:13:46.376,4290,,260
laboratory,2019-08-19,9:14:16.376,4320,,270
laboratory,2019-08-19,9:14:46.377,4350,,260
laboratory,2019-08-19,9:15:16.376,4380,,250
laboratory,2019-08-19,9:15:46.376,4410,,280
laboratory,2019-08-19,9:16:16.376,4440,,290
laboratory,2019-08-19,9:16:46.376,4470,,320
laboratory,2019-08-19,9:17:16.376,4500,,320
laboratory,2019-08-19,9:17:46.376,4530,,310
laboratory,2019-08-19,9:18:16.378,4560,,300
laboratory,2019-08-19,9:18:46.376,4590,,300
laboratory,2019-08-19,9:18:46.376,4620,,300
laboratory,2019-08-19,9:19:16.376,4650,,310
laboratory,2019-08-19,9:19:46.376,4680,,300
laboratory,2019-08-19,9:20:16.376,4710,,330
laboratory,2019-08-19,9:20:46.378,4740,,330
laboratory,2019-08-19,9:21:16.376,4770,,320
laboratory,2019-08-19,9:21:46.376,4800,,280
laboratory,2019-08-19,9:22:16.376,4830,,300
laboratory,2019-08-19,9:22:46.376,4860,,310
laboratory,2019-08-19,9:23:16.376,4890,,300
laboratory,2019-08-19,9:23:46.376,4920,,310
laboratory,2019-08-19,9:24:16.376,4950,,310
laboratory,2019-08-19,9:24:46.376,4980,,310
laboratory,2019-08-19,9:25:16.377,5010,,360
laboratory,2019-08-19,9:25:46.376,5040,,340
laboratory,2019-08-19,9:26:16.376,5070,,310
laboratory,2019-08-19,9:26:46.376,5100,,300
laboratory,2019-08-19,9:27:16.376,5130,,340
laboratory,2019-08-19,9:27:46.376,5160,,340
laboratory,2019-08-19,9:28:16.376,5190,,360
laboratory,2019-08-19,9:28:46.376,5220,,360
laboratory,2019-08-19,9:29:16.376,5250,,340
laboratory,2019-08-19,9:29:46.376,5280,,320
laboratory,2019-08-19,9:30:16.376,5310,,330
laboratory,2019-08-19,9:30:46.376,5340,,310
laboratory,2019-08-19,9:31:16.376,5370,,320
laboratory,2019-08-19,9:31:46.376,5400,,290
laboratory,2019-08-19,9:32:16.377,5430,,290
laboratory,2019-08-19,9:32:46.376,5460,,310
laboratory,2019-08-19,9:33:16.376,5490,,320
laboratory,2019-08-19,9:33:46.376,5520,,310
laboratory,2019-08-19,9:34:16.376,5550,,310
laboratory,2019-08-19,9:34:46.376,5580,,320
laboratory,2019-08-19,9:35:16.376,5610,,330
laboratory,2019-08-19,9:35:46.377,5640,,310
laboratory,2019-08-19,9:36:16.376,5670,,310
laboratory,2019-08-19,9:36:46.377,5700,,320
laboratory,2019-08-19,9:37:16.376,5730,,320
laboratory,2019-08-19,9:37:46.376,5760,,360
laboratory,2019-08-19,9:38:16.377,5790,,330
laboratory,2019-08-19,9:38:46.376,5820,,310
laboratory,2019-08-19,9:39:16.376,5850,,300
laboratory,2019-08-19,9:39:46.376,5880,,310
laboratory,2019-08-19,9:40:16.376,5910,,330
laboratory,2019-08-19,9:40:46.376,5940,,330
laboratory,2019-08-19,9:41:16.376,5970,,310
laboratory,2019-08-19,9:41:46.376,6000,,330
laboratory,2019-08-19,9:42:16.376,6030,,320
laboratory,2019-08-19,9:42:46.376,6060,,330
laboratory,2019-08-19,9:43:16.376,6090,,340
laboratory,2019-08-19,9:43:46.376,6120,,340
laboratory,2019-08-19,9:44:16.376,6150,,340
laboratory,2019-08-19,9:44:16.376,6180,,340
laboratory,2019-08-19,9:44:46.376,6210,,330
laboratory,2019-08-19,9:45:16.376,6240,,330
laboratory,2019-08-19,9:45:46.376,6270,,320
laboratory,2019-08-19,9:46:16.376,6300,,320
laboratory,2019-08-19,9:46:46.376,6330,,310
laboratory,2019-08-19,9:47:16.376,6360,,330
laboratory,2019-08-19,9:47:46.376,6390,,320
laboratory,2019-08-19,9:48:16.376,6420,,320
laboratory,2019-08-19,9:48:46.376,6450,,320
laboratory,2019-08-19,9:49:16.376,6480,,310
laboratory,2019-08-19,9:49:46.378,6510,,300
laboratory,2019-08-19,9:50:16.376,6540,,300
laboratory,2019-08-19,9:50:46.376,6570,,310
laboratory,2019-08-19,9:51:16.382,6600,,310
laboratory,2019-08-19,9:51:46.376,6630,,330
laboratory,2019-08-19,9:52:16.376,6660,,320
laboratory,2019-08-19,9:52:46.376,6690,,310
laboratory,2019-08-19,9:53:16.376,6720,,320
laboratory,2019-08-19,9:53:46.376,6750,,310
laboratory,2019-08-19,9:54:16.376,6780,,310
laboratory,2019-08-19,9:54:46.376,6810,,300
laboratory,2019-08-19,9:55:16.376,6840,,290
laboratory,2019-08-19,9:55:46.376,6870,,300
laboratory,2019-08-19,9:56:16.376,6900,,280
laboratory,2019-08-19,9:56:46.376,6930,,300
laboratory,2019-08-19,9:57:16.376,6960,,300
laboratory,2019-08-19,9:57:46.376,6990,,310
laboratory,2019-08-19,9:58:16.376,7020,,310
laboratory,2019-08-19,9:58:46.376,7050,,330
laboratory,2019-08-19,9:59:16.376,7080,,330
laboratory,2019-08-19,9:59:46.376,7110,,330
laboratory,2019-08-19,10:00:16.376,7140,,330
laboratory,2019-08-19,10:00:46.376,7170,,330
laboratory,2019-08-19,10:01:16.376,7200,,330
laboratory,2019-08-19,10:01:46.376,7230,,330
laboratory,2019-08-19,10:02:16.376,7260,,310
laboratory,2019-08-19,10:02:46.376,7290,,350
laboratory,2019-08-19,10:03:16.376,7320,,350
laboratory,2019-08-19,10:03:46.376,7350,,330
laboratory,2019-08-19,10:04:16.376,7380,,330
laboratory,2019-08-19,10:04:46.376,7410,,320
laboratory,2019-08-19,10:05:16.376,7440,,330
laboratory,2019-08-19,10:05:46.376,7470,,320
laboratory,2019-08-19,10:06:16.376,7500,,330
laboratory,2019-08-19,10:06:46.376,7530,,320
laboratory,2019-08-19,10:07:16.376,7560,,280
laboratory,2019-08-19,10:07:46.376,7590,,300
laboratory,2019-08-19,10:08:16.376,7620,,310
laboratory,2019-08-19,10:08:46.376,7650,,330
laboratory,2019-08-19,10:09:16.376,7680,,340
laboratory,2019-08-19,10:09:46.377,7710,,310
laboratory,2019-08-19,10:09:46.377,7740,,310
laboratory,2019-08-19,10:10:16.376,7770,,300
laboratory,2019-08-19,10:10:46.376,7800,,300
laboratory,2019-08-19,10:11:16.376,7830,,300
laboratory,2019-08-19,10:11:46.376,7860,,310
laboratory,2019-08-19,10:12:16.381,7890,,300
laboratory,2019-08-19,10:12:46.376,7920,,300
laboratory,2019-08-19,10:13:16.376,7950,,290
laboratory,2019-08-19,10:13:46.376,7980,,280
laboratory,2019-08-19,10:14:16.376,8010,,280
laboratory,2019-08-19,10:14:46.376,8040,,290
laboratory,2019-08-19,10:15:16.376,8070,,270
laboratory,2019-08-19,10:15:46.376,8100,,290
laboratory,2019-08-19,10:16:16.376,8130,,320
laboratory,2019-08-19,10:16:46.376,8160,,330
laboratory,2019-08-19,10:17:16.376,8190,,310
laboratory,2019-08-19,10:17:46.376,8220,,310
laboratory,2019-08-19,10:18:16.376,8250,,310
laboratory,2019-08-19,10:18:46.376,8280,,320
laboratory,2019-08-19,10:19:16.376,8310,,310
laboratory,2019-08-19,10:19:46.376,8340,,330
laboratory,2019-08-19,10:20:16.379,8370,,310
laboratory,2019-08-19,10:20:46.376,8400,,310
laboratory,2019-08-19,10:21:16.376,8430,,310
laboratory,2019-08-19,10:21:46.376,8460,,310
laboratory,2019-08-19,10:22:16.376,8490,,320
laboratory,2019-08-19,10:22:46.376,8520,,330
laboratory,2019-08-19,10:23:16.376,8550,,310
laboratory,2019-08-19,10:23:46.376,8580,,310
laboratory,2019-08-19,10:24:16.376,8610,,320
laboratory,2019-08-19,10:24:46.376,8640,,320
laboratory,2019-08-19,10:25:16.376,8670,,310
laboratory,2019-08-19,10:25:46.376,8700,,330
laboratory,2019-08-19,10:26:16.376,8730,,350
laboratory,2019-08-19,10:26:46.376,8760,,340
laboratory,2019-08-19,10:27:16.376,8790,,340
laboratory,2019-08-19,10:27:46.376,8820,,330
laboratory,2019-08-19,10:28:16.377,8850,,340
laboratory,2019-08-19,10:28:46.376,8880,,350
laboratory,2019-08-19,10:29:16.376,8910,,350
laboratory,2019-08-19,10:29:46.376,8940,,340
laboratory,2019-08-19,10:30:16.376,8970,,320
laboratory,2019-08-19,10:30:46.376,9000,,310
laboratory,2019-08-19,10:31:16.376,9030,,300
laboratory,2019-08-19,10:31:46.376,9060,,290
laboratory,2019-08-19,10:32:16.376,9090,,290
laboratory,2019-08-19,10:32:46.376,9120,,280
laboratory,2019-08-19,10:33:16.376,9150,,280
laboratory,2019-08-19,10:33:46.376,9180,,290
laboratory,2019-08-19,10:34:16.376,9210,,330
laboratory,2019-08-19,10:34:46.376,9240,,360
laboratory,2019-08-19,10:35:16.376,9270,,330
laboratory,2019-08-19,10:35:16.376,9300,,330
laboratory,2019-08-19,10:35:46.376,9330,,290
laboratory,2019-08-19,10:36:16.376,9360,,280
laboratory,2019-08-19,10:36:46.376,9390,,300
laboratory,2019-08-19,10:37:16.379,9420,,280
laboratory,2019-08-19,10:37:46.376,9450,,260
laboratory,2019-08-19,10:38:16.376,9480,,280
laboratory,2019-08-19,10:38:46.376,9510,,310
laboratory,2019-08-19,10:39:16.376,9540,,310
laboratory,2019-08-19,10:39:46.376,9570,,310
laboratory,2019-08-19,10:40:16.376,9600,,300
laboratory,2019-08-19,10:40:46.376,9630,,310
laboratory,2019-08-19,10:41:16.376,9660,,300
laboratory,2019-08-19,10:41:46.377,9690,,300
laboratory,2019-08-19,10:42:16.377,9720,,310
laboratory,2019-08-19,10:42:46.376,9750,,310
laboratory,2019-08-19,10:43:16.376,9780,,310
laboratory,2019-08-19,10:43:46.376,9810,,310
laboratory,2019-08-19,10:44:16.376,9840,,320
laboratory,2019-08-19,10:44:46.376,9870,,320
laboratory,2019-08-19,10:45:16.376,9900,,330
laboratory,2019-08-19,10:45:46.377,9930,,310
laboratory,2019-08-19,10:46:16.376,9960,,310
laboratory,2019-08-19,10:46:46.376,9990,,320
laboratory,2019-08-19,10:47:16.376,10020,,310
laboratory,2019-08-19,10:47:46.376,10050,,320
laboratory,2019-08-19,10:48:16.376,10080,,320
laboratory,2019-08-19,10:48:46.376,10110,,300
laboratory,2019-08-19,10:49:16.376,10140,,310
laboratory,2019-08-19,10:49:46.376,10170,,300
laboratory,2019-08-19,10:50:16.376,10200,,280
laboratory,2019-08-19,10:50:46.376,10230,,300
laboratory,2019-08-19,10:51:16.376,10260,,310
laboratory,2019-08-19,10:51:46.376,10290,,300
laboratory,2019-08-19,10:52:16.376,10320,,290
laboratory,2019-08-19,10:52:46.376,10350,,300
laboratory,2019-08-19,10:53:16.377,10380,,310
laboratory,2019-08-19,10:53:46.376,10410,,300
laboratory,2019-08-19,10:54:16.376,10440,,280
laboratory,2019-08-19,10:54:46.376,10470,,290
laboratory,2019-08-19,10:55:16.376,10500,,280
laboratory,2019-08-19,10:55:46.376,10530,,270
laboratory,2019-08-19,10:56:16.376,10560,,300
laboratory,2019-08-19,10:56:46.376,10590,,300
laboratory,2019-08-19,10:57:16.376,10620,,300
laboratory,2019-08-19,10:57:46.376,10650,,310
laboratory,2019-08-19,10:58:16.382,10680,,320
laboratory,2019-08-19,10:58:46.376,10710,,310
laboratory,2019-08-19,10:59:16.376,10740,,310
laboratory,2019-08-19,10:59:46.377,10770,,310
laboratory,2019-08-19,11:00:16.376,10800,,300
laboratory,2019-08-19,11:00:46.376,10830,,330
laboratory,2019-08-19,11:00:46.376,10860,,330
laboratory,2019-08-19,11:01:16.376,10890,,350
laboratory,2019-08-19,11:01:46.376,10920,,310
laboratory,2019-08-19,11:02:16.379,10950,,310
laboratory,2019-08-19,11:02:46.376,10980,,300
laboratory,2019-08-19,11:03:16.376,11010,,340
laboratory,2019-08-19,11:03:46.376,11040,,330
laboratory,2019-08-19,11:04:16.376,11070,,340
laboratory,2019-08-19,11:04:46.376,11100,,360
laboratory,2019-08-19,11:05:16.376,11130,,340
laboratory,2019-08-19,11:05:46.377,11160,,330
laboratory,2019-08-19,11:06:16.376,11190,,320
laboratory,2019-08-19,11:06:46.376,11220,,310
laboratory,2019-08-19,11:07:16.376,11250,,310
laboratory,2019-08-19,11:07:46.376,11280,,300
laboratory,2019-08-19,11:08:16.380,11310,,290
